section,group,row,label,year_start,year_end,continues_left,continues_right,uncertain,is_layout,color,note,link
Composers,,4175,Tomás Luis de Victoria,1548,1612,False,False,False,False,#D99694,,
Composers,,4175,Georg Telemann,1670,1766,False,False,False,False,#D99694,,
Composers,,4175,Johann Nepomuk Hummel,1778,1834,False,False,False,False,#D99694,,
Composers,,4175,Emile Waldteufel,1836,1914,False,False,False,False,#D99694,,
Composers,,4177,Thomas Tallis,1504,1584,False,False,False,False,#D99694,,
Composers,,4177,Johann Sebastian Bach,1686,1750,False,False,False,False,#DCE6F2,,https://www.worldhistory.org/Johann_Sebastian_Bach/
Composers,,4177,Nicolò Paganini,1782,1840,False,False,False,False,#D99694,,
Composers,,4177,Nikolay Rimsky-Korsakov,1844,1908,False,False,False,False,#D99694,,
Composers,,4179,Andrea Gabrielli,1510,1586,False,False,False,False,#D99694,,
Composers,,4179,Domenico Scarlatti,1686,1756,False,False,False,False,#D99694,,
Composers,,4179,Carl Maria von Weber,1786,1826,False,False,False,False,#D99694,,
Composers,,4179,Johannes Brahms,1832,1898,False,False,False,False,#D99694,,
Composers,,4181,Jacob Clement,1510,1554,False,False,False,False,#D99694,,
Composers,,4181,John Dowland,1564,1626,False,False,False,False,#D99694,,
Composers,,4181,George Frideric Handel,1686,1758,False,False,False,False,#DCE6F2,,https://www.worldhistory.org/George_Frideric_Handel/
Composers,,4181,Giacomo Meyerbeer,1790,1864,False,False,False,False,#D99694,,https://www.worldhistory.org/Richard_Strauss/
Composers,,4181,Richard Strauss,1866,1948,False,False,False,False,#D99694,,
Composers,,4183,John Bull,1564,1628,False,False,False,False,#D99694,,
Composers,,4183,Antonio Vivaldi,1678,1742,False,False,False,False,#D99694,,https://www.worldhistory.org/Antonio_Vivaldi/
Composers,,4183,Vincenzo Bellini,1802,1836,False,False,False,False,#D99694,,https://www.worldhistory.org/Georges_Bizet/
Composers,,4183,Georges Bizet,1838,1876,False,False,False,False,#D99694,,
Composers,,4183,Maurice Ravel,1878,1938,False,False,False,False,#D99694,,
Composers,,4185,Johann Christian Bach,1734,1782,False,False,False,False,#D99694,,
Composers,,4185,Johann Strauss Snr,1804,1848,False,False,False,False,#D99694,,
Composers,,4185,Isaac Albéniz,1860,1908,False,False,False,False,#D99694,,
Composers,,4187,Leopold Hofmann,1738,1792,False,False,False,False,#D99694,,
Composers,,4187,Mikhail Glinka,1804,1856,False,False,False,False,#D99694,,https://www.worldhistory.org/Gustav_Mahler/
Composers,,4187,Gustav Mahler,1860,1910,False,False,False,False,#D99694,,
Composers,,4189,Most Prolific Western Composers,1640,1734,False,False,False,False,#B9CDE5,,
Composers,,4189,Wolfgang Amadeus Mozart,1756,1790,False,False,False,False,#DCE6F2,,
Composers,,4189,Hector Berlioz,1806,1868,False,False,False,False,#D99694,,https://www.worldhistory.org/Hector_Berlioz/
Composers,,4189,Sergey Rachmaninov,1872,1944,False,False,False,False,#D99694,,https://www.worldhistory.org/Sergei_Rachmaninoff/
Composers,,4191,#,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4191,Composer,1644,1672,False,False,False,False,#DCE6F2,,
Composers,,4191,Country,1672,1692,False,False,False,False,#DCE6F2,,
Composers,,4191,Dates,1692,1708,False,False,False,False,#DCE6F2,,
Composers,,4191,Hours,1708,1718,False,False,False,False,#DCE6F2,,
Composers,,4191,Age,1718,1724,False,False,False,False,#DCE6F2,,
Composers,,4191,Hrs/Year,1724,1734,False,False,False,False,#DCE6F2,,
Composers,,4191,Felix Mendelssohn,1808,1848,False,False,False,False,#D99694,,https://www.worldhistory.org/Felix_Mendelssohn/
Composers,,4191,Claude Debussy,1862,1918,False,False,False,False,#D99694,,https://www.worldhistory.org/Claude_Debussy/
Composers,,4193,1,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4193,Franz Joseph Haydn,1644,1672,False,False,False,False,,,
Composers,,4193,Austria,1672,1692,False,False,False,False,,,
Composers,,4193,1732 - 1809,1692,1708,False,False,False,False,,,
Composers,,4193,340,1708,1718,False,False,False,False,,,
Composers,,4193,77,1718,1724,False,False,False,False,,,
Composers,,4193,4.4155844155844157,1724,1734,False,False,False,False,,,
Composers,,4193,Franz Liszt,1812,1886,False,False,False,False,#DCE6F2,,https://www.worldhistory.org/Franz_Liszt/
Composers,,4195,2,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4195,George Frideric Handel,1644,1672,False,False,False,False,,,
Composers,,4195,Germany,1672,1692,False,False,False,False,,,
Composers,,4195,1685 - 1759,1692,1708,False,False,False,False,,,
Composers,,4195,303,1708,1718,False,False,False,False,,,
Composers,,4195,74,1718,1724,False,False,False,False,,,
Composers,,4195,4.0945945945945947,1724,1734,False,False,False,False,,,
Composers,,4195,Wilhelm Richard Wagner,1814,1882,False,False,False,False,#D99694,,https://www.worldhistory.org/Richard_Wagner/
Composers,,4197,3,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4197,Wolfgang Amadeus Mozart,1644,1672,False,False,False,False,,,
Composers,,4197,Austria,1672,1692,False,False,False,False,,,
Composers,,4197,1756 - 1791,1692,1708,False,False,False,False,,,
Composers,,4197,202,1708,1718,False,False,False,False,,,
Composers,,4197,35,1718,1724,False,False,False,False,,,
Composers,,4197,5.7714285714285714,1724,1734,False,False,False,False,,,
Composers,,4197,Guiseppe Verdi,1814,1902,False,False,False,False,#DCE6F2,,https://www.worldhistory.org/Giuseppe_Verdi/
Composers,,4199,4,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4199,Johann Sebastian Bach,1644,1672,False,False,False,False,,,
Composers,,4199,Germany,1672,1692,False,False,False,False,,,
Composers,,4199,1685 - 1750,1692,1708,False,False,False,False,,,
Composers,,4199,175,1708,1718,False,False,False,False,,,
Composers,,4199,65,1718,1724,False,False,False,False,,,
Composers,,4199,2.6923076923076925,1724,1734,False,False,False,False,,,
Composers,,4199,Jacques Offenbach,1818,1880,False,False,False,False,#D99694,,https://www.worldhistory.org/Igor_Stravinsky/
Composers,,4199,Igor Stravinsky,1882,1972,False,False,False,False,#D99694,,
Composers,,4201,5,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4201,Franz Schubert,1644,1672,False,False,False,False,,,
Composers,,4201,Austria,1672,1692,False,False,False,False,,,
Composers,,4201,1797 - 1828,1692,1708,False,False,False,False,,,
Composers,,4201,134,1708,1718,False,False,False,False,,,
Composers,,4201,31,1718,1724,False,False,False,False,,,
Composers,,4201,4.32258064516129,1724,1734,False,False,False,False,,,
Composers,,4201,Bedrich Smetana,1824,1884,False,False,False,False,#D99694,,
Composers,,4203,6,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4203,Ludwig van Beethoven,1644,1672,False,False,False,False,,,
Composers,,4203,Germany,1672,1692,False,False,False,False,,,
Composers,,4203,1770 - 1827,1692,1708,False,False,False,False,,,
Composers,,4203,120,1708,1718,False,False,False,False,,,
Composers,,4203,57,1718,1724,False,False,False,False,,,
Composers,,4203,2.1052631578947367,1724,1734,False,False,False,False,,,
Composers,,4203,Anton Bruckner,1824,1896,False,False,False,False,#D99694,,
Composers,,4205,7,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4205,Henry Purcell,1644,1672,False,False,False,False,,,
Composers,,4205,England,1672,1692,False,False,False,False,,,
Composers,,4205,1659 - 1695,1692,1708,False,False,False,False,,,
Composers,,4205,116,1708,1718,False,False,False,False,,,
Composers,,4205,36,1718,1724,False,False,False,False,,,
Composers,,4205,3.2222222222222223,1724,1734,False,False,False,False,,,
Composers,,4205,Modeste Mussorgsky,1838,1882,False,False,False,False,#D99694,,
Composers,,4207,8,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4207,Guiseppe Verdi,1644,1672,False,False,False,False,,,
Composers,,4207,Italy,1672,1692,False,False,False,False,,,
Composers,,4207,1813 - 1901,1692,1708,False,False,False,False,,,
Composers,,4207,87,1708,1718,False,False,False,False,,,
Composers,,4207,88,1718,1724,False,False,False,False,,,
Composers,,4207,0.98863636363636365,1724,1734,False,False,False,False,,,
Composers,,4207,Pyotr Il'yich Tchaikovsky,1840,1892,False,False,False,False,#DCE6F2,,https://www.worldhistory.org/Pyotr_Ilyich_Tchaikovsky/
Composers,,4209,9,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4209,Antonín Dvorák,1644,1672,False,False,False,False,,,
Composers,,4209,Austrian Empire,1672,1692,False,False,False,False,,Modern Czech Republic),
Composers,,4209,1841 - 1904,1692,1708,False,False,False,False,,,
Composers,,4209,79,1708,1718,False,False,False,False,,,
Composers,,4209,63,1718,1724,False,False,False,False,,,
Composers,,4209,1.253968253968254,1724,1734,False,False,False,False,,,
Composers,,4209,Antonín Dvorák,1840,1904,False,False,False,False,#DCE6F2,,
Composers,,4211,10,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4211,Franz Liszt,1644,1672,False,False,False,False,,,
Composers,,4211,Hungary,1672,1692,False,False,False,False,,,
Composers,,4211,1811 - 1886,1692,1708,False,False,False,False,,,
Composers,,4211,76,1708,1718,False,False,False,False,,,
Composers,,4211,75,1718,1724,False,False,False,False,,,
Composers,,4211,1.0133333333333334,1724,1734,False,False,False,False,,,
Composers,,4211,Arthur Sullivan,1842,1902,False,False,False,False,#D99694,,
Composers,,4213,=,1640,1644,False,False,False,False,#DCE6F2,,
Composers,,4213,Pyotr Il'yich Tchaikovsky,1644,1672,False,False,False,False,,,
Composers,,4213,Russia,1672,1692,False,False,False,False,,,
Composers,,4213,1840 - 1893,1692,1708,False,False,False,False,,,
Composers,,4213,76,1708,1718,False,False,False,False,,,
Composers,,4213,53,1718,1724,False,False,False,False,,,
Composers,,4213,1.4339622641509433,1724,1734,False,False,False,False,,,
Composers,,4213,Edvard Grieg,1844,1908,False,False,False,False,#D99694,,https://www.worldhistory.org/Edvard_Grieg/
Composers,,4215,Jean Sibelius,1864,1958,False,False,False,False,#D99694,,https://www.worldhistory.org/Jean_Sibelius/
Great Books,,4219,Homer (speculative dates),-748,-650,False,False,False,False,#DCE6F2,,
Great Books,,4219,Aeschylus,-524,-456,False,False,False,False,#DCE6F2,,
Great Books,,4219,Plato,-428,-348,False,False,False,False,#DCE6F2,,
Great Books,,4219,Archimedes of Syracuse,-286,-212,False,False,False,False,#DCE6F2,,
Great Books,,4219,Thomas Aquinas,1224,1274,False,False,False,False,#DCE6F2,,
Great Books,,4219,Geoffrey Chaucer,1342,1400,False,False,False,False,#DCE6F2,,
Great Books,,4219,Nicolaus Copernicus,1472,1542,False,False,False,False,#DCE6F2,,
Great Books,,4219,Johannes Kepler,1572,1630,False,False,False,False,#DCE6F2,,
Great Books,,4219,Baruch Spinoza,1632,1676,False,False,False,False,#DCE6F2,,
Great Books,,4219,Montesquieu,1688,1754,False,False,False,False,#DCE6F2,,
Great Books,,4219,Jane Austen,1774,1816,False,False,False,False,#DCE6F2,,
Great Books,,4219,Fyodor Dostoyevsky,1822,1882,False,False,False,False,#DCE6F2,,
Great Books,,4221,Great Books,-772,-754,False,False,False,False,#F2F2F2,"Great Books of the Western World Great Books of the Western World is a series of books originally published in the United States in 1952, by Encyclopædia Britannica Inc., to present the Great Books in a 54-volume set; the second edition of the series contained a further six volumes of 20th century works. The original editors had three criteria for including a book in the series: the book must be relevant to contemporary matters, and not only important in its historical context; it must be rewarding to re-read; and it must be a part of ""the great conversation about the great ideas"", relevant to at least 25 of the 102 great ideas identified by the editors. The books were not chosen on the basis of ethnic and cultural inclusiveness, historical influence, or the editors' agreement with the views expressed by the authors.",
Great Books,,4221,Euripides,-480,-406,False,False,False,False,#DCE6F2,,
Great Books,,4221,Aristotle,-384,-320,False,False,False,False,#DCE6F2,,
Great Books,,4221,Apollonius of Perga,-262,-190,False,False,False,False,#DCE6F2,,
Great Books,,4221,Virgil (Publius Vergilius Maro),-70,-20,False,False,False,False,#DCE6F2,,
Great Books,,4221,Plutarch (Lucius Mestrius Plutarchus),46,120,False,False,False,False,#DCE6F2,,
Great Books,,4221,Galen of Pergamon,128,200,False,False,False,False,#DCE6F2,,
Great Books,,4221,Plotinus,206,270,False,False,False,False,#DCE6F2,,
Great Books,,4221,St. Augustine of Hippo,354,430,False,False,False,False,#DCE6F2,,
Great Books,,4221,Dante Alighieri,1264,1322,False,False,False,False,#DCE6F2,,
Great Books,,4221,Niccolò Machiavelli,1468,1526,False,False,False,False,#DCE6F2,,
Great Books,,4221,Thomas Hobbes,1588,1678,False,False,False,False,#DCE6F2,,
Great Books,,4221,Jean-Jacques Rousseau,1712,1778,False,False,False,False,#DCE6F2,,
Great Books,,4221,Michael Faraday,1792,1866,False,False,False,False,#DCE6F2,,
Great Books,,4223,of the,-772,-754,False,False,False,False,#F2F2F2,,
Great Books,,4223,Sophocles,-496,-406,False,False,False,False,#DCE6F2,,
Great Books,,4223,Euclid (speculative dates),-332,-258,False,False,False,False,#DCE6F2,,
Great Books,,4223,Publius (or Gaius) Cornelius Tacitus,56,116,False,False,False,False,#DCE6F2,,
Great Books,,4223,Marcus Aurelius,122,180,False,False,False,False,#DCE6F2,,
Great Books,,4223,François Rabelais,1482,1552,False,False,False,False,#DCE6F2,,
Great Books,,4223,William Shakespeare,1564,1616,False,False,False,False,#DCE6F2,,
Great Books,,4223,Blaise Pascal,1622,1660,False,False,False,False,#DCE6F2,,
Great Books,,4223,Jonathan Swift,1668,1746,False,False,False,False,#DCE6F2,"Jonathan Swift (30 November 1667 – 19 October 1745) Anglo-Irish satirist, essayist, political pamphleteer (first for the Whigs, then for the Tories), poet and cleric who became Dean of St Patrick's Cathedral, Dublin. He is remembered for works such as Gulliver's Travels, A Modest Proposal, A Journal to Stella, Drapier's Letters, The Battle of the Books, An Argument Against Abolishing Christianity, and A Tale of a Tub. Swift is regarded by the Encyclopædia Britannica as the foremost prose satirist in the English language, and is less well known for his poetry. He is also known for being a master of two styles of satire: the Horatian and Juvenalian styles.",
Great Books,,4223,Johann Wolfgang von Goethe,1748,1832,False,False,False,False,#DCE6F2,,
Great Books,,4223,William James,1842,1910,False,False,False,False,#DCE6F2,,
Great Books,,4225,Western World,-772,-754,False,False,False,False,#F2F2F2,,
Great Books,,4225,Herodotus,-484,-426,False,False,False,False,#DCE6F2,,
Great Books,,4225,Lucretius (Titus Lucretius Carus),-94,-50,False,False,False,False,#DCE6F2,,
Great Books,,4225,Nicomachus,60,120,False,False,False,False,#DCE6F2,,
Great Books,,4225,Desiderius Erasmus,1466,1526,False,False,False,False,#DCE6F2,,
Great Books,,4225,Michel Eyquem de Montaigne,1532,1592,False,False,False,False,#DCE6F2,,
Great Books,,4225,René Descartes,1596,1650,False,False,False,False,#DCE6F2,,
Great Books,,4225,Henry Fielding,1706,1754,False,False,False,False,#DCE6F2,,
Great Books,,4225,Georg Wilhelm Fredrich Hegel,1770,1832,False,False,False,False,#DCE6F2,,
Great Books,,4225,Friedrich Wilhelm Nietzsche,1844,1900,False,False,False,False,#DCE6F2,,
Great Books,,4227,Thucydides,-460,-392,False,False,False,False,#DCE6F2,,
Great Books,,4227,Claudius Ptolemy,90,168,False,False,False,False,#DCE6F2,,
Great Books,,4227,Miguel de Cervantes,1548,1616,False,False,False,False,#DCE6F2,,
Great Books,,4227,Christiaan Huygens,1628,1696,False,False,False,False,#DCE6F2,,
Great Books,,4227,David Hume,1712,1776,False,False,False,False,#DCE6F2,,
Great Books,,4227,Herman Melville,1818,1892,False,False,False,False,#DCE6F2,,
Great Books,,4229,Aristophanes,-446,-386,False,False,False,False,#DCE6F2,,
Great Books,,4229,Epictetus,54,134,False,False,False,False,#DCE6F2,,
Great Books,,4229,Francis Bacon,1562,1626,False,False,False,False,#DCE6F2,,
Great Books,,4229,Isaac Newton,1642,1726,False,False,False,False,#DCE6F2,,
Great Books,,4229,Edward Gibbon,1738,1794,False,False,False,False,#DCE6F2,,
Great Books,,4229,Charles Darwin,1808,1882,False,False,False,False,#DCE6F2,,
Great Books,,4231,Hippocrates of Cos,-460,-370,False,False,False,False,#DCE6F2,,
Great Books,,4231,William Gilbert,1544,1602,False,False,False,False,#DCE6F2,,
Great Books,,4231,John Milton,1608,1674,False,False,False,False,#DCE6F2,,
Great Books,,4231,George Berkeley,1684,1752,False,False,False,False,#DCE6F2,,
Great Books,,4231,Joseph Fourier,1768,1830,False,False,False,False,#DCE6F2,,
Great Books,,4231,Sigmund Freud,1856,1938,False,False,False,False,#DCE6F2,,
Great Books,,4233,Galileo Galilei,1564,1642,False,False,False,False,#DCE6F2,,
Great Books,,4233,Adam Smith,1722,1790,False,False,False,False,#DCE6F2,,
Great Books,,4233,Karl Marx,1818,1882,False,False,False,False,#DCE6F2,,
Great Books,,4235,Dialogues of Plato,-642,-622,False,False,False,False,#DCE6F2,"The usual system for making unique references to sections of the text by Plato derives from a 16th-century edition of Plato's works by Henricus Stephanus. One tradition regarding the arrangement of Plato's texts is according to tetralogies. This scheme is ascribed by Diogenes Laertius to an ancient scholar and court astrologer to Tiberius named Thrasyllus. The works are usually grouped into Early (sometimes by some into Transitional), Middle, and Late period. However, there is no absolute agreement as to the true chronological grouping.",
Great Books,,4235,"Thirty-five dialogues and thirteen letters (the Epistles) have traditionally been ascribed to Plato, though modern scholarship doubts the authenticity of at least some of these.",-618,-616,False,False,False,False,,,
Great Books,,4235,Corpus Aristotelicum,-384,-362,False,False,False,False,#DCE6F2,"These texts, as opposed to Aristotle's lost works, are technical philosophical treatises from within Aristotle's school. Reference to them is made according to the organization of Immanuel Bekker's nineteenth-century edition, which in turn is based on ancient classifications of these works. Fragments Surviving fragments of the many lost works of Aristotle were included in the fifth volume of Bekker's edition, edited by Valentin Rose. These are not cited by Bekker numbers, however, but according to fragment numbers.",
Great Books,,4235,The Corpus Aristotelicum is the collection of Aristotle's works that have survived from antiquity through medieval manuscript transmission.,-358,-356,False,False,False,False,,,
Great Books,,4235,John Calvin,1508,1564,False,False,False,False,#DCE6F2,,
Great Books,,4235,John Locke,1632,1704,False,False,False,False,#DCE6F2,,
Great Books,,4235,Immanuel Kant,1724,1804,False,False,False,False,#DCE6F2,,
Great Books,,4235,Friedrich Engels,1820,1896,False,False,False,False,#DCE6F2,,
Great Books,,4237,Molière,1622,1674,False,False,False,False,#DCE6F2,,
Great Books,,4237,Antoine Laurent Lavoisier,1742,1794,False,False,False,False,#DCE6F2,,
Great Books,,4237,Leo Tolstoy,1828,1910,False,False,False,False,#DCE6F2,,
Great Books,,4239,Early,-642,-592,False,False,False,False,#B9CDE5,,
Great Books,,4239,Middle/Transitional,-590,-558,False,False,False,False,#B9CDE5,,
Great Books,,4239,Late,-556,-536,False,False,False,False,#B9CDE5,"Jowett mentions in his Appendix to Menexenus, that works which bore the character of a writer were attributed to that writer even when the actual author was unknown.",
Great Books,,4239,Writings of doubted authenticity,-532,-470,False,False,False,False,#D6D4CB,"The following works were transmitted under Plato's name, most of them already considered spurious in antiquity, and so were not included by Thrasyllus in his tetralogical arrangement. These works are labelled as Notheuomenoi (""spurious"") or Apocrypha.",
Great Books,,4239,Spurious writings,-466,-424,False,False,False,False,#D6D4CB,,
Great Books,,4239,Logic (Organon),-384,-338,False,False,False,False,#B9CDE5,,
Great Books,,4239,Physics (natural philosophy),-336,-280,False,False,False,False,#B9CDE5,,
Great Books,,4239,"Parva Naturalia (""Little Physical Treatises"")",-278,-218,False,False,False,False,#B9CDE5,,
Great Books,,4239,Ethics and Politics,-216,-186,False,False,False,False,#B9CDE5,,
Great Books,,4239,Writings generally agreed to be spurious,-182,-98,False,False,False,False,#D6D4CB,,
Great Books,,4239,William Harvey,1578,1656,False,False,False,False,#DCE6F2,,
Great Books,,4239,Voltaire (François-Marie Arouet),1694,1778,False,False,False,False,#DCE6F2,,
Great Books,,4239,Søren Kierkegaard,1812,1856,False,False,False,False,#DCE6F2,,
Great Books,,4241,Apology (of Socrates),-642,-618,False,False,False,False,#DCE6F2,,
Great Books,,4241,(Greater) Hippias (major),-618,-592,False,False,False,False,#DCE6F2,,
Great Books,,4241,Cratylus,-590,-572,False,False,False,False,#DCE6F2,,
Great Books,,4241,Phaedo,-572,-558,False,False,False,False,#DCE6F2,,
Great Books,,4241,Critias,-556,-536,False,False,False,False,#DCE6F2,,
Great Books,,4241,First Alcibiades*,-532,-510,False,False,False,False,#EEECE1,,
Great Books,,4241,Second Alcibiades‡,-510,-488,False,False,False,False,#EEECE1,,
Great Books,,4241,Minos‡,-488,-470,False,False,False,False,#EEECE1,,
Great Books,,4241,Axiochus,-466,-450,False,False,False,False,#EEECE1,,
Great Books,,4241,Epigrams,-450,-436,False,False,False,False,#EEECE1,,
Great Books,,4241,On Justice,-436,-424,False,False,False,False,#EEECE1,,
Great Books,,4241,Categories,-384,-364,False,False,False,False,#DCE6F2,,
Great Books,,4241,Posterior Analytics,-364,-338,False,False,False,False,#DCE6F2,,
Great Books,,4241,Physics,-336,-304,False,False,False,False,#DCE6F2,,
Great Books,,4241,History of Animals,-304,-280,False,False,False,False,#DCE6F2,,
Great Books,,4241,Sense and Sensibilia,-278,-254,False,False,False,False,#DCE6F2,,
Great Books,,4241,On Divination in Sleep,-254,-218,False,False,False,False,#DCE6F2,,
Great Books,,4241,Nicomachean Ethics,-216,-186,False,False,False,False,#DCE6F2,,
Great Books,,4241,Physics,-182,-164,False,False,False,False,#D6D4CB,,
Great Books,,4241,On Plants,-164,-122,False,False,False,False,#EEECE1,,
Great Books,,4241,Ethics and Politics,-122,-98,False,False,False,False,#D6D4CB,,
Great Books,,4241,Denis Diderot,1714,1784,False,False,False,False,#DCE6F2,,
Great Books,,4241,Alexis-Charles-Henri Clérel de Tocqueville,1804,1858,False,False,False,False,#DCE6F2,,
Great Books,,4243,Charmides,-642,-618,False,False,False,False,#DCE6F2,,
Great Books,,4243,Ion,-618,-592,False,False,False,False,#DCE6F2,,
Great Books,,4243,Euthydemus,-590,-572,False,False,False,False,#DCE6F2,,
Great Books,,4243,Phaedrus,-572,-558,False,False,False,False,#DCE6F2,,
Great Books,,4243,Sophist,-556,-536,False,False,False,False,#DCE6F2,,
Great Books,,4243,Clitophon*,-532,-510,False,False,False,False,#EEECE1,,
Great Books,,4243,Epinomis‡,-510,-488,False,False,False,False,#EEECE1,,
Great Books,,4243,(Rival) Lovers‡,-488,-470,False,False,False,False,#EEECE1,,
Great Books,,4243,Definitions,-466,-450,False,False,False,False,#EEECE1,,
Great Books,,4243,Eryxias,-450,-436,False,False,False,False,#EEECE1,,
Great Books,,4243,On Virtue,-436,-424,False,False,False,False,#EEECE1,,
Great Books,,4243,On Interpretation,-384,-364,False,False,False,False,#DCE6F2,,
Great Books,,4243,Topics,-364,-338,False,False,False,False,#DCE6F2,,
Great Books,,4243,On the Heavens,-336,-304,False,False,False,False,#DCE6F2,,
Great Books,,4243,Parts of Animals,-304,-280,False,False,False,False,#DCE6F2,,
Great Books,,4243,On Memory,-278,-254,False,False,False,False,#DCE6F2,,
Great Books,,4243,On Length and Shortness of Life,-254,-218,False,False,False,False,#DCE6F2,,
Great Books,,4243,Eudemian Ethics,-216,-186,False,False,False,False,#DCE6F2,,
Great Books,,4243,On the Universe,-182,-162,False,False,False,False,#EEECE1,,
Great Books,,4243,Mechanics,-162,-122,False,False,False,False,#EEECE1,,
Great Books,,4243,On Virtues and Vices,-122,-98,False,False,False,False,#EEECE1,,
Great Books,,4243,James Boswell,1740,1796,False,False,False,False,#DCE6F2,,
Great Books,,4243,Honoré de Balzac,1798,1850,False,False,False,False,#DCE6F2,,
Great Books,,4245,Crito,-642,-618,False,False,False,False,#DCE6F2,,
Great Books,,4245,Laches,-618,-592,False,False,False,False,#DCE6F2,,
Great Books,,4245,Meno,-590,-572,False,False,False,False,#DCE6F2,,
Great Books,,4245,Republic,-572,-558,False,False,False,False,#DCE6F2,,
Great Books,,4245,Statesman/Politicus,-556,-536,False,False,False,False,#DCE6F2,,
Great Books,,4245,Menexenus*,-532,-510,False,False,False,False,#EEECE1,,
Great Books,,4245,Hipparchus‡,-510,-488,False,False,False,False,#EEECE1,,
Great Books,,4245,Theages‡,-488,-470,False,False,False,False,#EEECE1,,
Great Books,,4245,Demodocus,-466,-450,False,False,False,False,#EEECE1,,
Great Books,,4245,Halcyon,-450,-436,False,False,False,False,#EEECE1,,
Great Books,,4245,Sisyphus,-436,-424,False,False,False,False,#EEECE1,,
Great Books,,4245,Prior Analytics,-384,-364,False,False,False,False,#DCE6F2,,
Great Books,,4245,Sophistical Refutations,-364,-338,False,False,False,False,#DCE6F2,,
Great Books,,4245,On Generation and Corruption,-336,-304,False,False,False,False,#DCE6F2,,
Great Books,,4245,Movement of Animals,-304,-280,False,False,False,False,#DCE6F2,,
Great Books,,4245,On Sleep,-278,-254,False,False,False,False,#DCE6F2,,
Great Books,,4245,"On Youth, Old Age, Life and Death,",-254,-218,False,False,False,False,#DCE6F2,,
Great Books,,4245,Politics,-216,-186,False,False,False,False,#DCE6F2,,
Great Books,,4245,On Breath,-182,-162,False,False,False,False,#EEECE1,,
Great Books,,4245,On Indivisible Lines,-162,-122,False,False,False,False,#EEECE1,,
Great Books,,4245,George Eliot (Mary Ann Evans),1818,1880,False,False,False,False,#DCE6F2,,
Great Books,,4247,Authors,-772,-754,False,False,False,False,#F2F2F2,Great Books of the Western World Nationality of Authors English/American 49 French 27 German 20 Ancient Greek 15 Ancient Roman 9 Russian 6 Scandinavian 4 Spanish 3 Italian 3 Irish 3 Scottish 3 Eastern European 3,
Great Books,,4247,Euthyphro,-642,-618,False,False,False,False,#DCE6F2,,
Great Books,,4247,Lysis,-618,-592,False,False,False,False,#DCE6F2,,
Great Books,,4247,Parmenides,-590,-572,False,False,False,False,#DCE6F2,,
Great Books,,4247,Symposium,-572,-558,False,False,False,False,#DCE6F2,,
Great Books,,4247,Timaeus,-556,-536,False,False,False,False,#DCE6F2,,
Great Books,,4247,Epistles*,-532,-470,False,False,False,False,#EEECE1,,
Great Books,,4247,Rhetoric and Poetics,-384,-360,False,False,False,False,#B9CDE5,,
Great Books,,4247,Metaphysics,-358,-338,False,False,False,False,#B9CDE5,,
Great Books,,4247,Meteorology,-336,-304,False,False,False,False,#DCE6F2,,
Great Books,,4247,Progression of Animals,-304,-280,False,False,False,False,#DCE6F2,,
Great Books,,4247,On Dreams,-278,-252,False,False,False,False,#DCE6F2,,
Great Books,,4247,and Respiration,-252,-218,False,False,False,False,#DCE6F2,,
Great Books,,4247,Constitution of the Athenians,-216,-186,False,False,False,False,#DCE6F2,,
Great Books,,4247,On Colors,-182,-162,False,False,False,False,#EEECE1,,
Great Books,,4247,On Marvellous Things Heard,-162,-122,False,False,False,False,#EEECE1,,
Great Books,,4247,Rhetoric and Poetics,-122,-98,False,False,False,False,#D6D4CB,,
Great Books,,4247,Charles Dickens,1812,1870,False,False,False,False,#DCE6F2,,
Great Books,,4249,Periods,-772,-754,False,False,False,False,#F2F2F2,Great Books of the Western World Historical Periods of authors* Number of Century Authors 8th to 1st BC 15 1st to 4th AD 9 5th to 12th 0 13th to 15th 7 16th to 19th 53 * This does not include the authors from the 6 volumes of 20th century Great Books.,
Great Books,,4249,Gorgias,-642,-618,False,False,False,False,#DCE6F2,,
Great Books,,4249,Protagoras,-618,-592,False,False,False,False,#DCE6F2,,
Great Books,,4249,Middle/Late,-590,-558,False,False,False,False,#B9CDE5,,
Great Books,,4249,Philebus,-556,-536,False,False,False,False,#DCE6F2,,
Great Books,,4249,(*) no consensus among scholars as to whether Plato is the author,-532,-530,False,False,False,False,,,
Great Books,,4249,Rhetoric,-384,-360,False,False,False,False,#DCE6F2,,
Great Books,,4249,Metaphysics,-358,-338,False,False,False,False,#DCE6F2,,
Great Books,,4249,On the Soul,-336,-304,False,False,False,False,#DCE6F2,,
Great Books,,4249,Generation of Animals,-304,-280,False,False,False,False,#DCE6F2,,
